user_id,subscription_type,join_date,last_payment date,country,age,gender,device,plan_duration
1472,Basic,21-10-22,06-07-23,Brazil,28,Female,Laptop,1 Month
1473,Standard,23-10-22,05-07-23,Mexico,33,Male,Smartphone,1 Month
1474,Premium,26-10-22,05-07-23,Spain,31,Female,Laptop,1 Month
1475,Basic,27-10-22,06-07-23,Italy,47,Male,Laptop,1 Month
1476,Premium,31-10-22,07-07-23,Spain,45,Female,Tablet,1 Month
1477,Basic,03-11-22,05-07-23,Spain,42,Male,Smart TV,1 Month
1478,Standard,05-11-22,06-07-23,United States,47,Female,Smart TV,1 Month
1479,Standard,06-11-22,06-07-23,Canada,29,Female,Smart TV,1 Month
1480,Basic,03-11-22,07-07-23,United States,49,Female,Laptop,1 Month
1481,Premium,03-11-22,04-07-23,United States,41,Female,Laptop,1 Month
1482,Basic,04-11-22,05-07-23,Canada,45,Male,Smartphone,1 Month
1483,Standard,02-11-22,06-07-23,United Kingdom,49,Male,Smart TV,1 Month
1484,Premium,27-10-22,06-07-23,Australia,41,Male,Smart TV,1 Month
1485,Basic,27-10-22,04-07-23,Germany,37,Male,Laptop,1 Month
1486,Premium,15-10-22,05-07-23,France,31,Male,Smartphone,1 Month
1487,Basic,03-10-22,05-07-23,Brazil,29,Male,Smartphone,1 Month
1488,Standard,25-09-22,05-07-23,Mexico,51,Female,Smart TV,1 Month
1489,Standard,16-09-22,03-07-23,Spain,33,Male,Smart TV,1 Month
1490,Basic,14-09-22,04-07-23,Italy,31,Male,Smartphone,1 Month
1491,Premium,11-09-22,05-07-23,Spain,42,Female,Laptop,1 Month
1492,Basic,09-09-22,05-07-23,Spain,48,Female,Laptop,1 Month
1493,Standard,12-08-22,03-07-23,United States,37,Female,Laptop,1 Month
1494,Premium,04-08-22,06-07-23,Canada,51,Female,Smartphone,1 Month
1495,Basic,04-08-22,06-07-23,United States,29,Female,Tablet,1 Month
1496,Basic,31-07-22,05-07-23,United States,46,Male,Tablet,1 Month
1497,Basic,29-07-22,03-07-23,Canada,35,Male,Smart TV,1 Month
1498,Standard,14-07-22,05-07-23,United Kingdom,44,Female,Smartphone,1 Month
1499,Premium,13-07-22,06-07-23,Australia,36,Male,Smart TV,1 Month
1500,Basic,11-07-22,05-07-23,Germany,38,Female,Tablet,1 Month
1501,Basic,12-07-22,03-07-23,France,36,Male,Smart TV,1 Month
1502,Premium,11-07-22,05-07-23,Brazil,40,Female,Laptop,1 Month
1503,Standard,02-07-22,05-07-23,Mexico,29,Male,Laptop,1 Month
1504,Standard,30-06-22,06-07-23,Spain,32,Male,Smart TV,1 Month
1505,Basic,30-06-22,05-07-23,Italy,30,Male,Laptop,1 Month
1506,Premium,29-06-22,05-07-23,Spain,47,Male,Smartphone,1 Month
1507,Standard,30-06-22,04-07-23,Spain,28,Female,Tablet,1 Month
1508,Basic,24-06-22,05-07-23,United States,49,Male,Laptop,1 Month
1509,Standard,25-06-22,04-07-23,Canada,50,Male,Smartphone,1 Month
1510,Premium,25-06-22,07-07-23,United States,33,Male,Smart TV,1 Month
1511,Basic,26-06-22,04-07-23,United States,50,Male,Smart TV,1 Month
1512,Premium,27-06-22,06-07-23,Canada,28,Female,Smart TV,1 Month
1513,Standard,29-06-22,06-07-23,United Kingdom,41,Male,Smartphone,1 Month
1514,Basic,01-07-22,07-07-23,Australia,30,Female,Smartphone,1 Month
1515,Standard,03-07-22,04-07-23,Germany,32,Male,Smart TV,1 Month
1516,Premium,12-07-22,07-07-23,France,50,Male,Laptop,1 Month
1517,Basic,15-07-22,05-07-23,Brazil,28,Female,Smart TV,1 Month
1518,Standard,19-07-22,07-07-23,Mexico,45,Male,Smart TV,1 Month
1519,Premium,27-07-22,05-07-23,Spain,31,Male,Tablet,1 Month
1520,Basic,29-07-22,06-07-23,Italy,27,Female,Smartphone,1 Month
1521,Premium,06-08-22,05-07-23,Spain,49,Male,Tablet,1 Month
1522,Basic,13-08-22,06-07-23,Spain,32,Female,Laptop,1 Month
1523,Standard,14-08-22,05-07-23,United States,38,Male,Smart TV,1 Month
1524,Standard,20-08-22,07-07-23,Canada,39,Male,Smartphone,1 Month
1525,Basic,24-08-22,04-07-23,United States,50,Female,Tablet,1 Month
1526,Premium,28-08-22,06-07-23,United States,51,Male,Tablet,1 Month
1527,Basic,05-09-22,05-07-23,Canada,32,Female,Smart TV,1 Month
1528,Standard,10-09-22,07-07-23,United Kingdom,45,Female,Smart TV,1 Month
1529,Premium,11-09-22,04-07-23,Australia,31,Female,Laptop,1 Month
1530,Basic,14-09-22,06-07-23,Germany,44,Male,Smartphone,1 Month
1531,Premium,21-09-22,05-07-23,France,30,Female,Tablet,1 Month
1532,Basic,26-09-22,07-07-23,Brazil,44,Female,Tablet,1 Month
1533,Standard,30-09-22,03-07-23,Mexico,37,Male,Tablet,1 Month
1534,Standard,02-10-22,06-07-23,Spain,30,Female,Tablet,1 Month
1535,Basic,06-10-22,05-07-23,Italy,31,Female,Smart TV,1 Month
1536,Premium,07-10-22,06-07-23,Spain,31,Female,Laptop,1 Month
1537,Basic,09-10-22,06-07-23,Spain,44,Male,Tablet,1 Month
1538,Standard,11-10-22,05-07-23,United States,44,Female,Smart TV,1 Month
1539,Premium,12-10-22,05-07-23,Canada,34,Male,Laptop,1 Month
1540,Basic,16-10-22,06-07-23,United States,42,Male,Laptop,1 Month
1541,Premium,17-10-22,07-07-23,United States,33,Male,Smartphone,1 Month
1542,Basic,21-10-22,07-07-23,Canada,35,Male,Smart TV,1 Month
1543,Standard,23-10-22,06-07-23,United Kingdom,34,Female,Laptop,1 Month
1544,Standard,25-10-22,05-07-23,Australia,47,Male,Tablet,1 Month
1545,Basic,27-10-22,06-07-23,Germany,43,Female,Laptop,1 Month
1546,Premium,29-10-22,08-07-23,France,43,Male,Smart TV,1 Month
1547,Basic,01-11-22,05-07-23,Brazil,35,Female,Smartphone,1 Month
1548,Standard,04-11-22,06-07-23,Mexico,39,Male,Tablet,1 Month
1549,Premium,04-11-22,06-07-23,Spain,39,Male,Tablet,1 Month
1550,Basic,04-11-22,07-07-23,Italy,49,Female,Smart TV,1 Month
1551,Premium,05-11-22,04-07-23,Spain,30,Male,Tablet,1 Month
1552,Basic,02-11-22,05-07-23,Spain,31,Female,Tablet,1 Month
1553,Standard,03-11-22,06-07-23,United States,39,Male,Tablet,1 Month
1554,Standard,30-10-22,06-07-23,Canada,30,Female,Laptop,1 Month
1555,Basic,31-10-22,04-07-23,United States,43,Female,Smartphone,1 Month
1556,Premium,14-10-22,05-07-23,United States,29,Female,Smartphone,1 Month
1557,Basic,26-09-22,05-07-23,Canada,46,Male,Smart TV,1 Month
1558,Standard,17-09-22,06-07-23,United Kingdom,35,Male,Smartphone,1 Month
1559,Premium,16-09-22,03-07-23,Australia,30,Male,Tablet,1 Month
1560,Basic,12-09-22,07-07-23,Germany,39,Female,Smart TV,1 Month
1561,Premium,12-09-22,06-07-23,France,41,Male,Laptop,1 Month
1562,Basic,29-08-22,05-07-23,Brazil,27,Male,Smartphone,1 Month
1563,Standard,25-08-22,03-07-23,Mexico,42,Male,Laptop,1 Month
1564,Standard,15-08-22,06-07-23,Spain,45,Female,Tablet,1 Month
1565,Basic,11-08-22,07-07-23,Italy,36,Female,Smart TV,1 Month
1566,Premium,10-08-22,06-07-23,Spain,35,Male,Laptop,1 Month
1567,Basic,26-07-22,04-07-23,Spain,38,Male,Smartphone,1 Month
1568,Standard,19-07-22,06-07-23,United States,41,Female,Smart TV,1 Month
1569,Premium,17-07-22,06-07-23,Canada,43,Male,Tablet,1 Month
1570,Basic,17-07-22,06-07-23,United States,44,Male,Tablet,1 Month
1571,Basic,17-07-22,04-07-23,United States,35,Male,Tablet,1 Month
1572,Basic,11-07-22,06-07-23,Canada,39,Male,Laptop,1 Month
1573,Standard,07-07-22,05-07-23,United Kingdom,43,Male,Smart TV,1 Month
1574,Premium,07-07-22,06-07-23,Australia,36,Male,Smart TV,1 Month
1575,Basic,08-07-22,05-07-23,Germany,49,Female,Laptop,1 Month
1576,Basic,06-07-22,08-07-23,France,29,Female,Smartphone,1 Month
1577,Premium,03-07-22,04-07-23,Brazil,45,Male,Tablet,1 Month
1578,Standard,30-06-22,06-07-23,Mexico,44,Female,Laptop,1 Month
1579,Standard,27-06-22,04-07-23,Spain,40,Female,Smart TV,1 Month
1580,Basic,26-06-22,08-07-23,Italy,51,Female,Smart TV,1 Month
1581,Premium,27-06-22,05-07-23,Spain,30,Female,Smart TV,1 Month
1582,Standard,28-06-22,08-07-23,Spain,50,Male,Smart TV,1 Month
1583,Basic,30-06-22,06-07-23,United States,39,Male,Tablet,1 Month
1584,Standard,02-07-22,07-07-23,Canada,51,Male,Tablet,1 Month
1585,Premium,05-07-22,05-07-23,United States,42,Male,Laptop,1 Month
1586,Basic,11-07-22,07-07-23,United States,34,Female,Tablet,1 Month
1587,Premium,18-07-22,06-07-23,Canada,28,Male,Tablet,1 Month
1588,Standard,25-07-22,07-07-23,United Kingdom,43,Male,Tablet,1 Month
1589,Basic,28-07-22,06-07-23,Australia,27,Female,Tablet,1 Month
1590,Standard,05-08-22,08-07-23,Germany,49,Female,Smart TV,1 Month
1591,Premium,09-08-22,05-07-23,France,35,Female,Laptop,1 Month
1592,Basic,14-08-22,06-07-23,Brazil,34,Male,Tablet,1 Month
1593,Standard,15-08-22,05-07-23,Mexico,28,Male,Smartphone,1 Month
1594,Premium,16-08-22,07-07-23,Spain,49,Female,Tablet,1 Month
1595,Basic,25-08-22,04-07-23,Italy,51,Female,Tablet,1 Month
1596,Premium,27-08-22,06-07-23,Spain,36,Male,Laptop,1 Month
1597,Basic,06-09-22,06-07-23,Spain,37,Male,Smart TV,1 Month
1598,Standard,08-09-22,07-07-23,United States,48,Male,Laptop,1 Month
1599,Standard,13-09-22,04-07-23,Canada,45,Female,Smart TV,1 Month
1600,Basic,15-09-22,06-07-23,United States,39,Male,Tablet,1 Month
1601,Premium,19-09-22,05-07-23,United States,39,Male,Smartphone,1 Month
1602,Basic,22-09-22,07-07-23,Canada,46,Female,Smart TV,1 Month
1603,Standard,24-09-22,06-07-23,United Kingdom,30,Female,Smartphone,1 Month
1604,Premium,30-09-22,06-07-23,Australia,32,Female,Smartphone,1 Month
1605,Basic,03-10-22,05-07-23,Germany,39,Male,Laptop,1 Month
1606,Premium,08-10-22,07-07-23,France,35,Female,Smartphone,1 Month
1607,Basic,09-10-22,07-07-23,Brazil,41,Female,Smartphone,1 Month
1608,Standard,12-10-22,08-07-23,Mexico,32,Female,Smart TV,1 Month
1609,Standard,15-10-22,06-07-23,Spain,41,Female,Smart TV,1 Month
1610,Basic,17-10-22,06-07-23,Italy,36,Female,Smart TV,1 Month
1611,Premium,19-10-22,07-07-23,Spain,49,Male,Laptop,1 Month
1612,Basic,22-10-22,09-07-23,Spain,30,Female,Smartphone,1 Month
1613,Standard,23-10-22,06-07-23,United States,40,Female,Smartphone,1 Month
1614,Premium,27-10-22,07-07-23,Canada,46,Female,Tablet,1 Month
1615,Basic,28-10-22,06-07-23,United States,30,Female,Smart TV,1 Month
1616,Premium,01-11-22,08-07-23,United States,48,Male,Laptop,1 Month
1617,Basic,04-11-22,05-07-23,Canada,50,Male,Tablet,1 Month
1618,Standard,05-11-22,06-07-23,United Kingdom,27,Male,Smart TV,1 Month
1619,Standard,04-11-22,07-07-23,Australia,51,Female,Laptop,1 Month
1620,Basic,05-11-22,07-07-23,Germany,38,Male,Smartphone,1 Month
1621,Premium,04-11-22,05-07-23,France,39,Male,Laptop,1 Month
1622,Basic,05-11-22,05-07-23,Brazil,45,Female,Smart TV,1 Month
1623,Standard,03-11-22,06-07-23,Mexico,29,Male,Laptop,1 Month
1624,Premium,31-10-22,07-07-23,Spain,35,Male,Smartphone,1 Month
1625,Basic,26-10-22,04-07-23,Italy,51,Female,Smart TV,1 Month
1626,Premium,16-10-22,06-07-23,Spain,51,Male,Smart TV,1 Month
1627,Basic,16-10-22,07-07-23,Spain,42,Female,Smartphone,1 Month
1628,Standard,17-09-22,06-07-23,United States,48,Female,Laptop,1 Month
1629,Standard,12-09-22,04-07-23,Canada,40,Male,Smart TV,1 Month
1630,Basic,13-09-22,07-07-23,United States,39,Male,Smart TV,1 Month
1631,Premium,09-09-22,07-07-23,United States,44,Male,Laptop,1 Month
1632,Basic,03-09-22,06-07-23,Canada,27,Female,Laptop,1 Month
1633,Standard,31-08-22,05-07-23,United Kingdom,35,Male,Tablet,1 Month
1634,Premium,25-08-22,07-07-23,Australia,45,Male,Smart TV,1 Month
1635,Basic,15-08-22,07-07-23,Germany,33,Male,Tablet,1 Month
1636,Premium,16-08-22,07-07-23,France,32,Female,Smart TV,1 Month
1637,Basic,28-07-22,05-07-23,Brazil,51,Female,Laptop,1 Month
1638,Standard,28-07-22,06-07-23,Mexico,40,Female,Tablet,1 Month
1639,Standard,22-07-22,06-07-23,Spain,47,Male,Laptop,1 Month
1640,Basic,19-07-22,06-07-23,Italy,42,Male,Smart TV,1 Month
1641,Premium,16-07-22,06-07-23,Spain,41,Male,Tablet,1 Month
1642,Basic,15-07-22,09-07-23,Spain,43,Male,Tablet,1 Month
1643,Standard,16-07-22,05-07-23,United States,42,Female,Tablet,1 Month
1644,Premium,09-07-22,06-07-23,Canada,28,Male,Smartphone,1 Month
1645,Basic,07-07-22,05-07-23,United States,40,Female,Laptop,1 Month
1646,Basic,07-07-22,09-07-23,United States,46,Female,Tablet,1 Month
1647,Basic,06-07-22,05-07-23,Canada,39,Female,Laptop,1 Month
1648,Standard,30-06-22,06-07-23,United Kingdom,41,Female,Smartphone,1 Month
1649,Premium,27-06-22,05-07-23,Australia,30,Male,Tablet,1 Month
1650,Basic,28-06-22,08-07-23,Germany,32,Male,Tablet,1 Month
1651,Basic,28-06-22,06-07-23,France,38,Male,Smart TV,1 Month
1652,Premium,29-06-22,08-07-23,Brazil,38,Male,Tablet,1 Month
1653,Standard,01-07-22,06-07-23,Mexico,32,Male,Smartphone,1 Month
1654,Standard,03-07-22,07-07-23,Spain,27,Male,Tablet,1 Month
1655,Basic,04-07-22,06-07-23,Italy,50,Female,Tablet,1 Month
1656,Premium,10-07-22,07-07-23,Spain,30,Male,Smartphone,1 Month
1657,Standard,23-07-22,06-07-23,Spain,49,Male,Smartphone,1 Month
1658,Basic,24-07-22,07-07-23,United States,32,Female,Laptop,1 Month
1659,Standard,26-07-22,06-07-23,Canada,35,Male,Smartphone,1 Month
1660,Premium,07-08-22,08-07-23,United States,44,Male,Tablet,1 Month
1661,Basic,10-08-22,05-07-23,United States,49,Female,Laptop,1 Month
1662,Premium,14-08-22,06-07-23,Canada,39,Male,Smartphone,1 Month
1663,Standard,16-08-22,06-07-23,United Kingdom,38,Female,Smartphone,1 Month
1664,Basic,20-08-22,08-07-23,Australia,38,Female,Laptop,1 Month
1665,Standard,25-08-22,05-07-23,Germany,37,Male,Smartphone,1 Month
1666,Premium,28-08-22,07-07-23,France,28,Male,Laptop,1 Month
1667,Basic,05-09-22,06-07-23,Brazil,49,Male,Tablet,1 Month
1668,Standard,08-09-22,08-07-23,Mexico,33,Female,Tablet,1 Month
1669,Premium,14-09-22,05-07-23,Spain,48,Male,Tablet,1 Month
1670,Basic,16-09-22,06-07-23,Italy,34,Male,Tablet,1 Month
1671,Premium,19-09-22,06-07-23,Spain,39,Female,Smartphone,1 Month
1672,Basic,23-09-22,07-07-23,Spain,30,Male,Tablet,1 Month
1673,Standard,29-09-22,07-07-23,United States,37,Male,Tablet,1 Month
1674,Standard,02-10-22,06-07-23,Canada,38,Male,Smart TV,1 Month
1675,Basic,08-10-22,05-07-23,United States,42,Female,Laptop,1 Month
1676,Premium,09-10-22,07-07-23,United States,35,Female,Laptop,1 Month
1677,Basic,11-10-22,08-07-23,Canada,30,Male,Tablet,1 Month
1678,Standard,14-10-22,09-07-23,United Kingdom,48,Female,Smart TV,1 Month
1679,Premium,16-10-22,06-07-23,Australia,48,Male,Tablet,1 Month
1680,Basic,18-10-22,07-07-23,Germany,32,Male,Laptop,1 Month
1681,Premium,22-10-22,07-07-23,France,27,Male,Smart TV,1 Month
1682,Basic,23-10-22,09-07-23,Brazil,48,Female,Laptop,1 Month
1683,Standard,26-10-22,06-07-23,Mexico,33,Male,Laptop,1 Month
1684,Standard,27-10-22,07-07-23,Spain,28,Male,Smartphone,1 Month
1685,Basic,31-10-22,07-07-23,Italy,46,Male,Laptop,1 Month
1686,Premium,01-11-22,08-07-23,Spain,40,Male,Laptop,1 Month
1687,Basic,03-11-22,05-07-23,Spain,49,Male,Smartphone,1 Month
1688,Standard,04-11-22,06-07-23,United States,41,Female,Tablet,1 Month
1689,Premium,05-11-22,07-07-23,Canada,38,Male,Tablet,1 Month
1690,Basic,05-11-22,07-07-23,United States,42,Female,Laptop,1 Month
1691,Premium,05-11-22,05-07-23,United States,27,Female,Smart TV,1 Month
1692,Basic,05-11-22,06-07-23,Canada,41,Female,Tablet,1 Month
1693,Standard,03-11-22,07-07-23,United Kingdom,41,Female,Tablet,1 Month
1694,Standard,27-10-22,07-07-23,Australia,49,Male,Laptop,1 Month
1695,Basic,24-10-22,04-07-23,Germany,28,Female,Smartphone,1 Month
1696,Premium,17-10-22,07-07-23,France,44,Male,Laptop,1 Month
1697,Basic,06-10-22,07-07-23,Brazil,47,Female,Tablet,1 Month
1698,Standard,18-09-22,06-07-23,Mexico,29,Male,Tablet,1 Month
1699,Premium,17-09-22,04-07-23,Spain,31,Female,Laptop,1 Month
1700,Basic,13-09-22,08-07-23,Italy,28,Female,Smart TV,1 Month
1701,Premium,09-09-22,07-07-23,Spain,32,Male,Smart TV,1 Month
1702,Basic,02-09-22,07-07-23,Spain,43,Male,Smartphone,1 Month
1703,Standard,01-09-22,06-07-23,United States,48,Male,Smart TV,1 Month
1704,Standard,16-08-22,07-07-23,Canada,28,Male,Laptop,1 Month
1705,Basic,17-08-22,07-07-23,United States,31,Female,Tablet,1 Month
1706,Premium,29-07-22,07-07-23,United States,47,Male,Laptop,1 Month
1707,Basic,28-07-22,06-07-23,Canada,39,Female,Smartphone,1 Month
1708,Standard,25-07-22,07-07-23,United Kingdom,35,Male,Smartphone,1 Month
1709,Premium,26-07-22,06-07-23,Australia,42,Female,Smartphone,1 Month
1710,Basic,17-07-22,07-07-23,Germany,30,Male,Smart TV,1 Month
1711,Premium,16-07-22,06-07-23,France,34,Male,Smartphone,1 Month
1712,Basic,17-07-22,09-07-23,Brazil,35,Male,Smartphone,1 Month
1713,Standard,16-07-22,06-07-23,Mexico,31,Female,Tablet,1 Month
1714,Standard,16-07-22,07-07-23,Spain,36,Female,Tablet,1 Month
1715,Basic,12-07-22,06-07-23,Italy,31,Female,Laptop,1 Month
1716,Premium,10-07-22,09-07-23,Spain,32,Male,Smart TV,1 Month
1717,Basic,08-07-22,07-07-23,Spain,46,Female,Smartphone,1 Month
1718,Standard,29-06-22,07-07-23,United States,30,Male,Tablet,1 Month
1719,Premium,29-06-22,06-07-23,Canada,46,Male,Laptop,1 Month
1720,Basic,28-06-22,08-07-23,United States,44,Female,Tablet,1 Month
1721,Basic,29-06-22,06-07-23,United States,34,Male,Tablet,1 Month
1722,Basic,01-07-22,08-07-23,Canada,31,Male,Tablet,1 Month
1723,Standard,02-07-22,06-07-23,United Kingdom,34,Male,Smart TV,1 Month
1724,Premium,04-07-22,08-07-23,Australia,28,Male,Laptop,1 Month
1725,Basic,08-07-22,07-07-23,Germany,36,Female,Smartphone,1 Month
1726,Basic,20-07-22,09-07-23,France,48,Female,Laptop,1 Month
1727,Premium,23-07-22,06-07-23,Brazil,40,Male,Smartphone,1 Month
1728,Standard,26-07-22,07-07-23,Mexico,35,Male,Smartphone,1 Month
1729,Standard,30-07-22,07-07-23,Spain,41,Male,Laptop,1 Month
1730,Basic,08-08-22,08-07-23,Italy,28,Female,Smartphone,1 Month
1731,Premium,13-08-22,05-07-23,Spain,37,Male,Tablet,1 Month
1732,Standard,14-08-22,07-07-23,Spain,33,Male,Smartphone,1 Month
1733,Basic,16-08-22,06-07-23,United States,27,Female,Tablet,1 Month
1734,Standard,19-08-22,08-07-23,Canada,35,Male,Tablet,1 Month
1735,Premium,27-08-22,06-07-23,United States,27,Male,Smartphone,1 Month
1736,Basic,04-09-22,07-07-23,United States,29,Female,Smartphone,1 Month
1737,Premium,05-09-22,06-07-23,Canada,28,Female,Laptop,1 Month
1738,Standard,13-09-22,08-07-23,United Kingdom,33,Female,Smartphone,1 Month
1739,Basic,16-09-22,05-07-23,Australia,35,Female,Smartphone,1 Month
1740,Standard,18-09-22,06-07-23,Germany,37,Female,Laptop,1 Month
1741,Premium,20-09-22,06-07-23,France,31,Male,Smartphone,1 Month
1742,Basic,29-09-22,07-07-23,Brazil,27,Male,Laptop,1 Month
1743,Standard,30-09-22,08-07-23,Mexico,48,Male,Tablet,1 Month
1744,Premium,04-10-22,10-07-23,Spain,30,Female,Smart TV,1 Month
1745,Basic,08-10-22,07-07-23,Italy,45,Male,Tablet,1 Month
1746,Premium,10-10-22,07-07-23,Spain,28,Male,Smart TV,1 Month
1747,Basic,12-10-22,08-07-23,Spain,30,Female,Laptop,1 Month
1748,Standard,14-10-22,10-07-23,United States,48,Male,Smartphone,1 Month
1749,Standard,16-10-22,07-07-23,Canada,37,Female,Laptop,1 Month
1750,Basic,21-10-22,07-07-23,United States,28,Female,Smartphone,1 Month
1751,Premium,23-10-22,07-07-23,United States,43,Female,Tablet,1 Month
1752,Basic,25-10-22,09-07-23,Canada,36,Male,Laptop,1 Month
1753,Standard,26-10-22,06-07-23,United Kingdom,47,Male,Laptop,1 Month
1754,Premium,29-10-22,07-07-23,Australia,42,Male,Smart TV,1 Month
1755,Basic,31-10-22,07-07-23,Germany,50,Male,Laptop,1 Month
1756,Premium,02-11-22,08-07-23,France,41,Male,Tablet,1 Month
1757,Basic,03-11-22,05-07-23,Brazil,43,Male,Laptop,1 Month
1758,Standard,05-11-22,07-07-23,Mexico,35,Male,Laptop,1 Month
1759,Standard,06-11-22,07-07-23,Spain,51,Male,Smart TV,1 Month
1760,Basic,06-11-22,07-07-23,Italy,35,Male,Tablet,1 Month
1761,Premium,07-11-22,05-07-23,Spain,37,Male,Smart TV,1 Month
1762,Basic,04-11-22,06-07-23,Spain,28,Female,Smartphone,1 Month
1763,Standard,02-11-22,07-07-23,United States,32,Female,Smartphone,1 Month
1764,Premium,27-10-22,07-07-23,Canada,37,Female,Tablet,1 Month
1765,Basic,18-10-22,05-07-23,United States,37,Female,Tablet,1 Month
1766,Premium,07-10-22,08-07-23,United States,34,Female,Smart TV,1 Month
1767,Basic,04-10-22,07-07-23,Canada,30,Female,Tablet,1 Month
1768,Standard,17-09-22,07-07-23,United Kingdom,35,Male,Tablet,1 Month
1769,Standard,15-09-22,06-07-23,Australia,41,Female,Laptop,1 Month
1770,Basic,10-09-22,08-07-23,Germany,50,Female,Tablet,1 Month
1771,Premium,09-09-22,08-07-23,France,48,Female,Laptop,1 Month
1772,Basic,09-09-22,08-07-23,Brazil,29,Male,Smart TV,1 Month
1773,Standard,07-09-22,06-07-23,Mexico,37,Male,Tablet,1 Month
1774,Premium,08-09-22,08-07-23,Spain,36,Female,Tablet,1 Month
1775,Basic,14-08-22,07-07-23,Italy,45,Male,Tablet,1 Month
1776,Premium,06-08-22,08-07-23,Spain,27,Female,Smart TV,1 Month
1777,Basic,06-08-22,06-07-23,Spain,31,Female,Tablet,1 Month
1778,Standard,29-07-22,09-07-23,United States,42,Female,Tablet,1 Month
1779,Standard,28-07-22,06-07-23,Canada,43,Female,Smartphone,1 Month
1780,Basic,24-07-22,07-07-23,United States,43,Male,Smart TV,1 Month
1781,Premium,22-07-22,06-07-23,United States,35,Female,Laptop,1 Month
1782,Basic,19-07-22,10-07-23,Canada,51,Male,Laptop,1 Month
1783,Standard,17-07-22,07-07-23,United Kingdom,42,Female,Smartphone,1 Month
1784,Premium,16-07-22,07-07-23,Australia,36,Male,Tablet,1 Month
1785,Basic,13-07-22,07-07-23,Germany,50,Female,Tablet,1 Month
1786,Premium,14-07-22,09-07-23,France,43,Female,Laptop,1 Month
1787,Basic,07-07-22,07-07-23,Brazil,28,Male,Laptop,1 Month
1788,Standard,06-07-22,09-07-23,Mexico,48,Female,Smart TV,1 Month
1789,Standard,30-06-22,07-07-23,Spain,47,Female,Tablet,1 Month
1790,Basic,30-06-22,09-07-23,Italy,31,Male,Smart TV,1 Month
1791,Premium,01-07-22,06-07-23,Spain,45,Male,Laptop,1 Month
1792,Basic,02-07-22,09-07-23,Spain,45,Female,Tablet,1 Month
1793,Standard,03-07-22,06-07-23,United States,42,Female,Smart TV,1 Month
1794,Premium,06-07-22,08-07-23,Canada,36,Female,Tablet,1 Month
1795,Basic,07-07-22,07-07-23,United States,32,Male,Smart TV,1 Month
1796,Basic,15-07-22,09-07-23,United States,50,Male,Tablet,1 Month
1797,Basic,17-07-22,06-07-23,Canada,39,Male,Smart TV,1 Month
1798,Standard,26-07-22,08-07-23,United Kingdom,51,Male,Smartphone,1 Month
1799,Premium,05-08-22,07-07-23,Australia,49,Female,Tablet,1 Month
1800,Basic,12-08-22,09-07-23,Germany,42,Male,Tablet,1 Month
1801,Basic,14-08-22,06-07-23,France,46,Male,Tablet,1 Month
1802,Premium,15-08-22,07-07-23,Brazil,30,Male,Smartphone,1 Month
1803,Standard,18-08-22,07-07-23,Mexico,48,Male,Smart TV,1 Month
1804,Standard,21-08-22,09-07-23,Spain,40,Female,Laptop,1 Month
1805,Basic,04-09-22,06-07-23,Italy,50,Female,Smart TV,1 Month
1806,Premium,05-09-22,07-07-23,Spain,49,Female,Laptop,1 Month
1807,Standard,08-09-22,07-07-23,Spain,37,Male,Smartphone,1 Month
1808,Basic,15-09-22,08-07-23,United States,43,Male,Laptop,1 Month
1809,Standard,17-09-22,06-07-23,Canada,40,Female,Tablet,1 Month
1810,Premium,19-09-22,09-07-23,United States,27,Male,Laptop,1 Month
1811,Basic,23-09-22,06-07-23,United States,47,Male,Smart TV,1 Month
1812,Premium,26-09-22,08-07-23,Canada,50,Male,Smartphone,1 Month
1813,Standard,30-09-22,08-07-23,United Kingdom,31,Female,Smartphone,1 Month
1814,Basic,07-10-22,10-07-23,Australia,33,Male,Smartphone,1 Month
1815,Standard,09-10-22,07-07-23,Germany,42,Female,Tablet,1 Month
1816,Premium,12-10-22,07-07-23,France,51,Female,Laptop,1 Month
1817,Basic,13-10-22,08-07-23,Brazil,43,Female,Smartphone,1 Month
1818,Standard,14-10-22,10-07-23,Mexico,45,Female,Smart TV,1 Month
1819,Premium,19-10-22,07-07-23,Spain,48,Female,Tablet,1 Month
1820,Basic,20-10-22,07-07-23,Italy,48,Female,Smart TV,1 Month
1821,Premium,22-10-22,08-07-23,Spain,30,Male,Smartphone,1 Month
1822,Basic,24-10-22,09-07-23,Spain,29,Female,Tablet,1 Month
1823,Standard,28-10-22,06-07-23,United States,28,Male,Tablet,1 Month
1824,Standard,30-10-22,08-07-23,Canada,46,Female,Laptop,1 Month
1825,Basic,01-11-22,08-07-23,United States,45,Male,Smart TV,1 Month
1826,Premium,03-11-22,08-07-23,United States,30,Male,Tablet,1 Month
1827,Basic,04-11-22,06-07-23,Canada,44,Female,Laptop,1 Month
1828,Standard,05-11-22,07-07-23,United Kingdom,46,Male,Laptop,1 Month
1829,Premium,06-11-22,08-07-23,Australia,36,Female,Tablet,1 Month
1830,Basic,07-11-22,08-07-23,Germany,27,Female,Smartphone,1 Month
1831,Premium,05-11-22,05-07-23,France,43,Male,Laptop,1 Month
1832,Basic,05-11-22,09-07-23,Brazil,48,Female,Smartphone,1 Month
1833,Standard,06-11-22,08-07-23,Mexico,36,Female,Smartphone,1 Month
1834,Standard,03-11-22,07-07-23,Spain,44,Male,Smart TV,1 Month
